1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0 133500.0 162000.0 190500.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0 93000.0 93000.0 93000.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0 99000.0 105000.0 118500.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0 111000.0 111000.0 111000.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0 105000.0 105000.0 105000.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0 132000.0 132000.0 132000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0 102750.0 112500.0 122250.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0 132000.0 132000.0 132000.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0 207000.0 207000.0 207000.0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0 108000.0 108000.0 108000.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0 237000.0 237000.0 237000.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0 108000.0 108000.0 108000.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0 93000.0 93000.0 93000.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0 237000.0 237000.0 237000.0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0 105000.0 105000.0 105000.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0 96000.0 99000.0 102000.0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0 198000.0 198000.0 198000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0 237000.0 237000.0 237000.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 116250.0 121500.0 126750.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0 111000.0 111000.0 111000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0 93000.0 93000.0 93000.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0 111000.0 111000.0 111000.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0 105000.0 105000.0 105000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0 105000.0 105000.0 105000.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0 132000.0 132000.0 132000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0 96000.0 99000.0 102000.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0 111750.0 118500.0 125250.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0 114000.0 135000.0 156000.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0 189000.0 189000.0 189000.0
0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0 93000.0 93000.0 93000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 102000.0 118500.0 158250.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0 132000.0 132000.0 132000.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0 111000.0 111000.0 111000.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0 158250.0 184500.0 210750.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0 102000.0 102000.0 102000.0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0 160500.0 189000.0 217500.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0 132000.0 132000.0 132000.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0 123000.0 123000.0 123000.0
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0 123000.0 123000.0 123000.0
1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0 111000.0 111000.0 111000.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0 111000.0 111000.0 111000.0
