0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0 : 0.397
0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1 : 0.5155
0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0 : 0.7489
1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1 : 10.9114
0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0 : 0.36
1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0 : 5.8302
0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0 : 0.5155
0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0 : 0.4453
0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0 : 0.5833
0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0 : 0.5128
0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0 : 0.9259
0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0 : 0.4453
0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0 : 0.6286
0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0 : 0.4478
0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0 : 1.2514
0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1 : 0.6411
0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0 : 0.5155
0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0 : 0.6286
0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0 : 0.5096
0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0 : 0.36
0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0 : 0.4453
0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0 : 0.6286
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1 : 0.36
0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0 : 0.4478
0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0 : 0.4767
0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1 : 0.9259
0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0 : 0.36
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1 : 0.6286
0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0 : 0.5171
1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0 : 2.0193
0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0 : 2.1727
0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0 : 0.4478
0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0 : 0.6286
1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0 : 3.2462
0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0 : 0.36
0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1 : 0.7489
0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0 : 0.5096
0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0 : 0.5096
0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1 : 0.4767
0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0 : 0.4067
0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1 : 0.7489
0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1 : 0.5155
0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0 : 0.4453
0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0 : 0.9259
0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0 : 0.9259
